 x y z label
1354 8 1 1 0
1355 8 2 1 0
1356 8 3 1 0
1357 8 4 1 0
1358 8 5 1 0
1359 8 6 1 0
1360 8 7 1 0
1361 8 8 1 0
1362 8 9 1 401
1363 8 10 1 0
1364 8 11 1 0
1365 8 12 1 0
1366 8 13 1 0
1367 8 14 1 0
1368 8 15 1 0
1369 8 16 1 248
1370 8 17 1 0
1371 8 18 1 0
1372 8 19 1 0
1373 8 20 1 0
1374 8 21 1 422
1375 8 22 1 0
1376 8 23 1 0
1377 8 24 1 0
1378 8 25 1 0
1379 8 26 1 0
1380 8 27 1 0
1381 8 28 1 0
1382 8 29 1 0
1383 8 30 1 0
1384 8 31 1 434
1385 8 32 1 0
1386 9 0 1 0
1387 9 1 1 0
1388 9 2 1 0
1389 9 3 1 0
1390 9 4 1 0
1391 9 5 1 0
1392 9 6 1 0
1393 9 7 1 0
1394 9 8 1 0
1395 9 9 1 447
1396 9 10 1 0
1397 9 11 1 0
1398 9 12 1 0
1399 9 13 1 0
1400 9 14 1 0
1401 9 15 1 0
1402 9 16 1 248
1403 9 17 1 248
1404 9 18 1 248
1405 9 19 1 0
1406 9 20 1 0
1407 9 21 1 0
1408 9 22 1 0
1409 9 23 1 468
1410 9 24 1 0
1411 9 25 1 0
1412 9 26 1 0
1413 9 27 1 0
1414 9 28 1 0
1415 9 29 1 0
1416 9 30 1 0
1417 9 31 1 0
1418 9 32 1 0
1419 10 0 1 0
1420 10 1 1 0
1421 10 2 1 0
1422 10 3 1 0
1423 10 4 1 0
1424 10 5 1 0
1425 10 6 1 0
1426 10 7 1 0
1427 10 8 1 0
1428 10 9 1 0
1429 10 10 1 0
1430 10 11 1 0
1431 10 12 1 499
1432 10 13 1 0
1433 10 14 1 0
1434 10 15 1 0
1435 10 16 1 0
1436 10 17 1 248
1437 10 18 1 0
1438 10 19 1 0
1439 10 20 1 0
1440 10 21 1 0
1441 10 22 1 0
1442 10 23 1 468
1443 10 24 1 0
1444 10 25 1 0
1445 10 26 1 0
1446 10 27 1 0
1447 10 28 1 0
1448 10 29 1 0
1449 10 30 1 0
1450 10 31 1 0
1451 10 32 1 0
1452 11 0 1 0
1453 11 1 1 0
1454 11 2 1 0
1455 11 3 1 0
1456 11 4 1 0
1457 11 5 1 0
1458 11 6 1 0
1459 11 7 1 0
1460 11 8 1 0
1461 11 9 1 0
1462 11 10 1 0
1463 11 11 1 0
1464 11 12 1 499
1465 11 13 1 499
1466 11 14 1 0
1467 11 15 1 0
1468 11 16 1 0
1469 11 17 1 0
1470 11 18 1 0
1471 11 19 1 0
1472 11 20 1 0
1473 11 21 1 0
1474 11 22 1 0
1475 11 23 1 468
1476 11 24 1 0
1477 11 25 1 0
1478 11 26 1 0
1479 11 27 1 0
1480 11 28 1 0
1481 11 29 1 0
1482 11 30 1 0
1483 11 31 1 0
1484 11 32 1 0
1485 12 0 1 0
1486 12 1 1 0
1487 12 2 1 0
1488 12 3 1 0
1489 12 4 1 590
1490 12 5 1 0
1491 12 6 1 0
1492 12 7 1 596
1493 12 8 1 596
1494 12 9 1 0
1495 12 10 1 0
1496 12 11 1 0
1497 12 12 1 0
1498 12 13 1 0
1499 12 14 1 0
1500 12 15 1 0
1501 12 16 1 558
1502 12 17 1 558
1503 12 18 1 0
1504 12 19 1 0
1505 12 20 1 0
1506 12 21 1 0
1507 12 22 1 0
1508 12 23 1 0
1509 12 24 1 0
1510 12 25 1 0
1511 12 26 1 0
1512 12 27 1 0
1513 12 28 1 0
1514 12 29 1 0
1515 12 30 1 0
1516 12 31 1 628
1517 12 32 1 0
1518 13 0 1 0
1519 13 1 1 631
1520 13 2 1 0
1521 13 3 1 590
1522 13 4 1 590
1523 13 5 1 0
1524 13 6 1 0
1525 13 7 1 596
1526 13 8 1 0
1527 13 9 1 0
1528 13 10 1 0
1529 13 11 1 0
1530 13 12 1 0
1531 13 13 1 0
1532 13 14 1 0
1533 13 15 1 0
1534 13 16 1 0
1535 13 17 1 0
1536 13 18 1 0
1537 13 19 1 0
1538 13 20 1 0
1539 13 21 1 0
1540 13 22 1 0
1541 13 23 1 0
1542 13 24 1 0
1543 13 25 1 0
1544 13 26 1 0
1545 13 27 1 0
1546 13 28 1 0
1547 13 29 1 0
1548 13 30 1 0
1549 13 31 1 0
1550 13 32 1 0
1551 14 0 1 631
1552 14 1 1 631
1553 14 2 1 631
1554 14 3 1 0
1555 14 4 1 0
1556 14 5 1 0
1557 14 6 1 0
1558 14 7 1 0
1559 14 8 1 0
1560 14 9 1 0
1561 14 10 1 640
1562 14 11 1 0
1563 14 12 1 0
1564 14 13 1 0
1565 14 14 1 0
1566 14 15 1 0
1567 14 16 1 0
1568 14 17 1 0
1569 14 18 1 0
1570 14 19 1 0
1571 14 20 1 0
1572 14 21 1 0
1573 14 22 1 0
1574 14 23 1 705
1575 14 24 1 0
1576 14 25 1 0
1577 14 26 1 0
1578 14 27 1 0
1579 14 28 1 0
1580 14 29 1 0
1581 14 30 1 0
1582 14 31 1 0
1583 14 32 1 0
1584 15 0 1 0
1585 15 1 1 631
1586 15 2 1 0
1587 15 3 1 0
1588 15 4 1 0
1589 15 5 1 0
1590 15 6 1 0
1591 15 7 1 0
1592 15 8 1 0
1593 15 9 1 0
1594 15 10 1 0
1595 15 11 1 0
1596 15 12 1 0
1597 15 13 1 0
1598 15 14 1 0
1599 15 15 1 742
1600 15 16 1 0
1601 15 17 1 0
1602 15 18 1 0
1603 15 19 1 0
1604 15 20 1 0
1605 15 21 1 0
1606 15 22 1 0
1607 15 23 1 705
1608 15 24 1 705
1609 15 25 1 705
1610 15 26 1 705
1611 15 27 1 0
1612 15 28 1 0
1613 15 29 1 765
1614 15 30 1 765
1615 15 31 1 765
1616 15 32 1 0
1617 16 0 1 771
1618 16 1 1 0
1619 16 2 1 0
1620 16 3 1 0
1621 16 4 1 0
1622 16 5 1 0
1623 16 6 1 0
1624 16 7 1 0
1625 16 8 1 0
1626 16 9 1 0
1627 16 10 1 0
1628 16 11 1 0
1629 16 12 1 0
1630 16 13 1 0
1631 16 14 1 0
1632 16 15 1 0
1633 16 16 1 799
1634 16 17 1 799
1635 16 18 1 802
1636 16 19 1 0
1637 16 20 1 0
1638 16 21 1 0
1639 16 22 1 0
1640 16 23 1 0
1641 16 24 1 0
1642 16 25 1 0
1643 16 26 1 705
1644 16 27 1 0
1645 16 28 1 765
1646 16 29 1 765
1647 16 30 1 765
1648 16 31 1 0
1649 16 32 1 0
1650 17 0 1 0
1651 17 1 1 829
1652 17 2 1 0
1653 17 3 1 0
1654 17 4 1 0
1655 17 5 1 0
1656 17 6 1 0
1657 17 7 1 0
1658 17 8 1 834
1659 17 9 1 0
1660 17 10 1 0
1661 17 11 1 0
1662 17 12 1 0
1663 17 13 1 845
1664 17 14 1 0
1665 17 15 1 848
1666 17 16 1 0
1667 17 17 1 849
1668 17 18 1 0
1669 17 19 1 0
1670 17 20 1 807
1671 17 21 1 807
1672 17 22 1 807
1673 17 23 1 0
1674 17 24 1 0
1675 17 25 1 0
1676 17 26 1 0
1677 17 27 1 765
1678 17 28 1 765
1679 17 29 1 765
1680 17 30 1 765
1681 17 31 1 765
1682 17 32 1 0
1683 18 0 1 0
1684 18 1 1 0
1685 18 2 1 0
1686 18 3 1 0
1687 18 4 1 876
1688 18 5 1 0
1689 18 6 1 0
1690 18 7 1 0
1691 18 8 1 0
1692 18 9 1 0
1693 18 10 1 0
1694 18 11 1 0
1695 18 12 1 0
1696 18 13 1 798
1697 18 14 1 0
1698 18 15 1 0
1699 18 16 1 0
1700 18 17 1 0
1701 18 18 1 807
1702 18 19 1 807
1703 18 20 1 0
1704 18 21 1 0
1705 18 22 1 0
1706 18 23 1 0
1707 18 24 1 0
1708 18 25 1 0
1709 18 26 1 0
1710 18 27 1 0
1711 18 28 1 0
1712 18 29 1 765
1713 18 30 1 765
1714 18 31 1 0
1715 18 32 1 0
1716 19 0 1 0
1717 19 1 1 0
1718 19 2 1 0
1719 19 3 1 0
1720 19 4 1 876
1721 19 5 1 0
1722 19 6 1 0
1723 19 7 1 0
1724 19 8 1 0
1725 19 9 1 0
1726 19 10 1 0
1727 19 11 1 0
1728 19 12 1 0
1729 19 13 1 798
1730 19 14 1 0
1731 19 15 1 0
1732 19 16 1 0
1733 19 17 1 0
1734 19 18 1 0
1735 19 19 1 807
1736 19 20 1 0
1737 19 21 1 0
1738 19 22 1 0
1739 19 23 1 947
1740 19 24 1 0
1741 19 25 1 0
1742 19 26 1 0
1743 19 27 1 0
1744 19 28 1 0
1745 19 29 1 0
1746 19 30 1 0
1747 19 31 1 0
1748 19 32 1 0
1749 20 0 1 0
1750 20 1 1 0
1751 20 2 1 0
1752 20 3 1 0
1753 20 4 1 0
1754 20 5 1 0
1755 20 6 1 0
1756 20 7 1 0
1757 20 8 1 0
1758 20 9 1 0
1759 20 10 1 0
1760 20 11 1 0
1761 20 12 1 798
1762 20 13 1 798
1763 20 14 1 798
1764 20 15 1 798
1765 20 16 1 798
1766 20 17 1 0
1767 20 18 1 0
1768 20 19 1 0
1769 20 20 1 0
1770 20 21 1 0
1771 20 22 1 947
1772 20 23 1 0
1773 20 24 1 0
1774 20 25 1 0
1775 20 26 1 0
1776 20 27 1 0
1777 20 28 1 0
1778 20 29 1 0
1779 20 30 1 0
1780 20 31 1 0
1781 20 32 1 0
1782 21 0 1 0
1783 21 1 1 0
1784 21 2 1 0
1785 21 3 1 0
1786 21 4 1 0
1787 21 5 1 0
1788 21 6 1 0
1789 21 7 1 0
1790 21 8 1 982
1791 21 9 1 982
1792 21 10 1 0
1793 21 11 1 798
1794 21 12 1 798
1795 21 13 1 798
1796 21 14 1 0
1797 21 15 1 0
1798 21 16 1 0
1799 21 17 1 0
1800 21 18 1 0
1801 21 19 1 1038
1802 21 20 1 0
1803 21 21 1 1044
1804 21 22 1 0
1805 21 23 1 0
1806 21 24 1 0
1807 21 25 1 0
1808 21 26 1 0
1809 21 27 1 0
1810 21 28 1 0
1811 21 29 1 0
1812 21 30 1 0
1813 21 31 1 0
1814 21 32 1 0
1815 22 0 1 0
1816 22 1 1 0
1817 22 2 1 0
1818 22 3 1 0
1819 22 4 1 0
1820 22 5 1 0
1821 22 6 1 0
1822 22 7 1 0
1823 22 8 1 0
1824 22 9 1 0
1825 22 10 1 0
1826 22 11 1 0
1827 22 12 1 798
1828 22 13 1 0
1829 22 14 1 0
1830 22 15 1 0
1831 22 16 1 0
1832 22 17 1 0
1833 22 18 1 0
1834 22 19 1 0
1835 22 20 1 0
1836 22 21 1 0
1837 22 22 1 0
1838 22 23 1 0
1839 22 24 1 0
1840 22 25 1 0
1841 22 26 1 0
1842 22 27 1 0
1843 22 28 1 1092
1844 22 29 1 1092
1845 22 30 1 1092
1846 22 31 1 0
1847 22 32 1 0
1848 23 0 1 0
1849 23 1 1 0
1850 23 2 1 0
1851 23 3 1 0
1852 23 4 1 0
1853 23 5 1 0
1854 23 6 1 0
1855 23 7 1 1111
1856 23 8 1 0
1857 23 9 1 0
1858 23 10 1 0
1859 23 11 1 0
1860 23 12 1 0
1861 23 13 1 1076
1862 23 14 1 1076
1863 23 15 1 1076
1864 23 16 1 1076
1865 23 17 1 0
1866 23 18 1 0
1867 23 19 1 0
1868 23 20 1 0
1869 23 21 1 0
1870 23 22 1 0
1871 23 23 1 0
1872 23 24 1 0
1873 23 25 1 0
1874 23 26 1 0
1875 23 27 1 0
1876 23 28 1 0
1877 23 29 1 0
1878 23 30 1 1092
1879 23 31 1 0
1880 23 32 1 0
1881 24 0 1 0
1882 24 1 1 0
1883 24 2 1 0
1884 24 3 1 1016
1885 24 4 1 0
1886 24 5 1 0
1887 24 6 1 0
1888 24 7 1 0
1889 24 8 1 0
1890 24 9 1 0
1891 24 10 1 0
1892 24 11 1 0
1893 24 12 1 1166
1894 24 13 1 1076
1895 24 14 1 1076
1896 24 15 1 1076
1897 24 16 1 1076
1898 24 17 1 0
1899 24 18 1 0
1900 24 19 1 0
1901 24 20 1 0
1902 24 21 1 0
1903 24 22 1 0
1904 24 23 1 0
1905 24 24 1 0
1906 24 25 1 1182
1907 24 26 1 0
1908 24 27 1 0
1909 24 28 1 0
1910 24 29 1 0
1911 24 30 1 1092
1912 24 31 1 0
1913 24 32 1 0
1914 25 0 1 0
1915 25 1 1 0
1916 25 2 1 0
1917 25 3 1 0
1918 25 4 1 1198
1919 25 5 1 0
1920 25 6 1 1203
1921 25 7 1 1203
1922 25 8 1 0
1923 25 9 1 0
1924 25 10 1 0
1925 25 11 1 0
1926 25 12 1 0
1927 25 13 1 1226
1928 25 14 1 1226
1929 25 15 1 0
1930 25 16 1 0
1931 25 17 1 0
1932 25 18 1 0
1933 25 19 1 0
1934 25 20 1 0
1935 25 21 1 0
1936 25 22 1 0
1937 25 23 1 1243
1938 25 24 1 1243
1939 25 25 1 0
1940 25 26 1 0
1941 25 27 1 0
1942 25 28 1 0
1943 25 29 1 0
1944 25 30 1 1092
1945 25 31 1 0
1946 25 32 1 0
1947 26 0 1 0
1948 26 1 1 0
1949 26 2 1 0
1950 26 3 1 0
1951 26 4 1 0
1952 26 5 1 0
1953 26 6 1 1203
1954 26 7 1 1203
1955 26 8 1 1203
1956 26 9 1 0
1957 26 10 1 0
1958 26 11 1 0
1959 26 12 1 0
1960 26 13 1 0
1961 26 14 1 0
1962 26 15 1 0
1963 26 16 1 0
1964 26 17 1 0
1965 26 18 1 0
1966 26 19 1 0
1967 26 20 1 0
1968 26 21 1 0
1969 26 22 1 0
1970 26 23 1 1243
1971 26 24 1 1243
1972 26 25 1 0
1973 26 26 1 0
1974 26 27 1 0
1975 26 28 1 0
1976 26 29 1 0
1977 26 30 1 0
1978 26 31 1 1302
1979 26 32 1 0
1980 27 0 1 0
1981 27 1 1 0
1982 27 2 1 0
1983 27 3 1 0
1984 27 4 1 0
1985 27 5 1 0
1986 27 6 1 0
1987 27 7 1 1203
1988 27 8 1 1203
1989 27 9 1 0
1990 27 10 1 0
1991 27 11 1 0
1992 27 12 1 0
1993 27 13 1 0
1994 27 14 1 0
1995 27 15 1 1331
1996 27 16 1 0
1997 27 17 1 0
1998 27 18 1 0
1999 27 19 1 0
2000 27 20 1 0
2001 27 21 1 0
2002 27 22 1 0
2003 27 23 1 1243
2004 27 24 1 0
2005 27 25 1 0
2006 27 26 1 0
2007 27 27 1 0
2008 27 28 1 0
2009 27 29 1 0
2010 27 30 1 0
2011 27 31 1 0
2012 27 32 1 0
2013 28 0 1 1306
2014 28 1 1 0
2015 28 2 1 0
2016 28 3 1 0
2017 28 4 1 0
2018 28 5 1 0
2019 28 6 1 0
2020 28 7 1 0
2021 28 8 1 0
2022 28 9 1 0
2023 28 10 1 0
2024 28 11 1 0
2025 28 12 1 0
2026 28 13 1 0
2027 28 14 1 0
2028 28 15 1 0
2029 28 16 1 1382
2030 28 17 1 0
2031 28 18 1 0
2032 28 19 1 0
2033 28 20 1 50
2034 28 21 1 0
2035 28 22 1 0
2036 28 23 1 0
2037 28 24 1 0
2038 28 25 1 0
2039 28 26 1 0
2040 28 27 1 0
2041 28 28 1 0
2042 28 29 1 0
2043 28 30 1 0
2044 28 31 1 1400
2045 28 32 1 1306
2046 29 0 1 0
2047 29 1 1 0
2048 29 2 1 0
2049 29 3 1 0
2050 29 4 1 0
2051 29 5 1 0
2052 29 6 1 0
2053 29 7 1 0
2054 29 8 1 1413
2055 29 9 1 0
2056 29 10 1 0
2057 29 11 1 0
2058 29 12 1 0
2059 29 13 1 0
2060 29 14 1 0
2061 29 15 1 0
2062 29 16 1 0
2063 29 17 1 0
2064 29 18 1 0
2065 29 19 1 0
2066 29 20 1 50
2067 29 21 1 50
2068 29 22 1 50
2069 29 23 1 0
2070 29 24 1 0
2071 29 25 1 0
2072 29 26 1 0
2073 29 27 1 0
2074 29 28 1 0
2075 29 29 1 0
2076 29 30 1 0
2077 29 31 1 0
2078 29 32 1 0
2079 30 0 1 0
2080 30 1 1 0
2081 30 2 1 0
2082 30 3 1 0
2083 30 4 1 0
2084 30 5 1 0
2085 30 6 1 0
2086 30 7 1 0
2087 30 8 1 0
2088 30 9 1 0
2089 30 10 1 1466
2090 30 11 1 0
2091 30 12 1 0
2092 30 13 1 0
2093 30 14 1 0
2094 30 15 1 0
2095 30 16 1 0
2096 30 17 1 0
2097 30 18 1 0
2098 30 19 1 0
2099 30 20 1 50
2100 30 21 1 50
2101 30 22 1 50
2102 30 23 1 0
2103 30 24 1 0
2104 30 25 1 0
2105 30 26 1 0
2106 30 27 1 0
2107 30 28 1 0
2108 30 29 1 0
2109 30 30 1 0
2110 30 31 1 0
2111 30 32 1 0
2112 31 0 1 0
2113 31 1 1 1490
2114 31 2 1 0
2115 31 3 1 0
2116 31 4 1 0
2117 31 5 1 0
2118 31 6 1 0
2119 31 7 1 0
2120 31 8 1 0
2121 31 9 1 0
2122 31 10 1 0
2123 31 11 1 0
2124 31 12 1 0
2125 31 13 1 0
2126 31 14 1 0
2127 31 15 1 0
2128 31 16 1 1514
2129 31 17 1 0
2130 31 18 1 0
2131 31 19 1 0
2132 31 20 1 50
2133 31 21 1 50
2134 31 22 1 0
2135 31 23 1 0
2136 31 24 1 1526
2137 31 25 1 0
2138 31 26 1 0
2139 31 27 1 1530
2140 31 28 1 1530
2141 31 29 1 1533
2142 31 30 1 0
2143 31 31 1 0
2144 31 32 1 0
2145 32 0 1 0
2146 32 1 1 0
2147 32 2 1 0
2148 32 3 1 0
2149 32 4 1 0
2150 32 5 1 0
2151 32 6 1 0
2152 32 7 1 15
2153 32 8 1 15
2154 32 9 1 15
2155 32 10 1 0
2156 32 11 1 0
2157 32 12 1 0
2158 32 13 1 0
2159 32 14 1 0
2160 32 15 1 0
2161 32 16 1 0
2162 32 17 1 0
2163 32 18 1 0
2164 32 19 1 0
2165 32 20 1 0
2166 32 21 1 50
2167 32 22 1 0
2168 32 23 1 0
2169 32 24 1 0
2170 32 25 1 0
2171 32 26 1 0
2172 32 27 1 1530
2173 32 28 1 0
2174 32 29 1 0
2175 32 30 1 0
2176 32 31 1 0
2177 32 32 1 0
2178 0 0 2 0
2179 0 1 2 0
2180 0 2 2 0
2181 0 3 2 0
2182 0 4 2 0
2183 0 5 2 0
2184 0 6 2 0
2185 0 7 2 0
2186 0 8 2 0
2187 0 9 2 0
2188 0 10 2 0
2189 0 11 2 0
2190 0 12 2 0
2191 0 13 2 0
2192 0 14 2 0
2193 0 15 2 0
2194 0 16 2 0
2195 0 17 2 0
2196 0 18 2 0
2197 0 19 2 0
2198 0 20 2 0
2199 0 21 2 50
2200 0 22 2 0
2201 0 23 2 0
2202 0 24 2 0
2203 0 25 2 0
2204 0 26 2 0
2205 0 27 2 0
2206 0 28 2 0
2207 0 29 2 0
2208 0 30 2 0
2209 0 31 2 0
2210 0 32 2 0
2211 1 0 2 0
2212 1 1 2 0
2213 1 2 2 0
2214 1 3 2 0
2215 1 4 2 0
2216 1 5 2 84
2217 1 6 2 84
2218 1 7 2 0
2219 1 8 2 0
2220 1 9 2 0
2221 1 10 2 0
2222 1 11 2 0
2223 1 12 2 0
2224 1 13 2 0
2225 1 14 2 0
2226 1 15 2 0
2227 1 16 2 39
2228 1 17 2 0
2229 1 18 2 0
2230 1 19 2 0
2231 1 20 2 0
2232 1 21 2 50
2233 1 22 2 50
2234 1 23 2 0
2235 1 24 2 111
2236 1 25 2 0
2237 1 26 2 0
2238 1 27 2 0
2239 1 28 2 0
2240 1 29 2 0
2241 1 30 2 122
2242 1 31 2 0
2243 1 32 2 0
2244 2 0 2 0
2245 2 1 2 0
2246 2 2 2 0
2247 2 3 2 134
2248 2 4 2 134
2249 2 5 2 134
2250 2 6 2 84
2251 2 7 2 0
2252 2 8 2 0
2253 2 9 2 0
2254 2 10 2 0
2255 2 11 2 0
2256 2 12 2 0
2257 2 13 2 0
2258 2 14 2 0
2259 2 15 2 39
2260 2 16 2 39
2261 2 17 2 0
2262 2 18 2 0
2263 2 19 2 0
2264 2 20 2 50
2265 2 21 2 50
2266 2 22 2 50
2267 2 23 2 50
2268 2 24 2 0
2269 2 25 2 0
2270 2 26 2 61
2271 2 27 2 61
2272 2 28 2 61
2273 2 29 2 0
2274 2 30 2 0
2275 2 31 2 0
2276 2 32 2 0
2277 3 0 2 0
2278 3 1 2 0
2279 3 2 2 0
2280 3 3 2 134
2281 3 4 2 134
2282 3 5 2 134
2283 3 6 2 134
2284 3 7 2 184
2285 3 8 2 0
2286 3 9 2 0
2287 3 10 2 0
2288 3 11 2 0
2289 3 12 2 0
2290 3 13 2 0
2291 3 14 2 0
2292 3 15 2 159
2293 3 16 2 0
2294 3 17 2 0
2295 3 18 2 0
2296 3 19 2 195
2297 3 20 2 0
2298 3 21 2 0
2299 3 22 2 50
2300 3 23 2 0
2301 3 24 2 166
2302 3 25 2 0
2303 3 26 2 61
2304 3 27 2 0
2305 3 28 2 0
2306 3 29 2 0
2307 3 30 2 0
2308 3 31 2 0
2309 3 32 2 0
2310 4 0 2 0
2311 4 1 2 0
2312 4 2 2 0
2313 4 3 2 134
2314 4 4 2 134
2315 4 5 2 134
2316 4 6 2 134
2317 4 7 2 225
2318 4 8 2 225
2319 4 9 2 229
2320 4 10 2 231
2321 4 11 2 0
2322 4 12 2 0
2323 4 13 2 0
2324 4 14 2 0
2325 4 15 2 0
2326 4 16 2 0
2327 4 17 2 245
2328 4 18 2 0
2329 4 19 2 0
2330 4 20 2 0
2331 4 21 2 50
2332 4 22 2 50
2333 4 23 2 0
2334 4 24 2 0
2335 4 25 2 0
2336 4 26 2 206
2337 4 27 2 206
2338 4 28 2 206
2339 4 29 2 206
2340 4 30 2 206
2341 4 31 2 206
2342 4 32 2 206
2343 5 0 2 0
2344 5 1 2 0
2345 5 2 2 0
2346 5 3 2 134
2347 5 4 2 134
2348 5 5 2 134
2349 5 6 2 0
2350 5 7 2 225
2351 5 8 2 225
2352 5 9 2 0
2353 5 10 2 231
2354 5 11 2 0
2355 5 12 2 0
2356 5 13 2 0
2357 5 14 2 0
2358 5 15 2 0
2359 5 16 2 0
2360 5 17 2 0
2361 5 18 2 0
2362 5 19 2 0
2363 5 20 2 0
2364 5 21 2 0
2365 5 22 2 0
2366 5 23 2 0
2367 5 24 2 0
2368 5 25 2 0
2369 5 26 2 0
2370 5 27 2 0
2371 5 28 2 0
2372 5 29 2 206
2373 5 30 2 206
2374 5 31 2 0
2375 5 32 2 0
2376 6 0 2 0
2377 6 1 2 0
2378 6 2 2 0
2379 6 3 2 0
2380 6 4 2 0
2381 6 5 2 134
2382 6 6 2 225
2383 6 7 2 225
2384 6 8 2 225
2385 6 9 2 0
2386 6 10 2 231
2387 6 11 2 0
2388 6 12 2 0
2389 6 13 2 0
2390 6 14 2 0
2391 6 15 2 0
2392 6 16 2 0
2393 6 17 2 0
2394 6 18 2 0
2395 6 19 2 248
2396 6 20 2 248
2397 6 21 2 0
2398 6 22 2 0
2399 6 23 2 0
2400 6 24 2 0
2401 6 25 2 339
2402 6 26 2 0
2403 6 27 2 0
2404 6 28 2 0
2405 6 29 2 0
2406 6 30 2 0
2407 6 31 2 0
2408 6 32 2 0
2409 7 0 2 0
2410 7 1 2 0
2411 7 2 2 0
2412 7 3 2 0
2413 7 4 2 0
2414 7 5 2 134
2415 7 6 2 0
2416 7 7 2 0
2417 7 8 2 0
2418 7 9 2 0
2419 7 10 2 0
2420 7 11 2 0
2421 7 12 2 0
2422 7 13 2 0
2423 7 14 2 0
2424 7 15 2 0
2425 7 16 2 248
2426 7 17 2 0
2427 7 18 2 0
2428 7 19 2 0
2429 7 20 2 248
2430 7 21 2 248
2431 7 22 2 0
2432 7 23 2 0
2433 7 24 2 0
2434 7 25 2 0
2435 7 26 2 0
2436 7 27 2 0
2437 7 28 2 0
2438 7 29 2 0
2439 7 30 2 0
2440 7 31 2 0
2441 7 32 2 0
2442 8 0 2 0
2443 8 1 2 0
2444 8 2 2 0
2445 8 3 2 0
2446 8 4 2 0
2447 8 5 2 0
2448 8 6 2 0
2449 8 7 2 0
2450 8 8 2 0
2451 8 9 2 0
2452 8 10 2 0
2453 8 11 2 0
2454 8 12 2 0
2455 8 13 2 409
2456 8 14 2 0
2457 8 15 2 0
2458 8 16 2 248
2459 8 17 2 248
2460 8 18 2 248
2461 8 19 2 0
2462 8 20 2 0
2463 8 21 2 0
2464 8 22 2 0
2465 8 23 2 0
2466 8 24 2 0
2467 8 25 2 0
2468 8 26 2 380
2469 8 27 2 380
2470 8 28 2 426
2471 8 29 2 0
2472 8 30 2 0
2473 8 31 2 0
2474 8 32 2 0
2475 9 0 2 0
2476 9 1 2 0
2477 9 2 2 439
2478 9 3 2 0
2479 9 4 2 0
2480 9 5 2 0
2481 9 6 2 0
2482 9 7 2 0
2483 9 8 2 0
2484 9 9 2 0
2485 9 10 2 0
2486 9 11 2 0
2487 9 12 2 450
2488 9 13 2 0
2489 9 14 2 0
2490 9 15 2 248
2491 9 16 2 248
2492 9 17 2 248
2493 9 18 2 248
2494 9 19 2 248
2495 9 20 2 0
2496 9 21 2 0
2497 9 22 2 0
2498 9 23 2 0
2499 9 24 2 0
2500 9 25 2 0
2501 9 26 2 380
2502 9 27 2 380
2503 9 28 2 0
2504 9 29 2 0
2505 9 30 2 0
2506 9 31 2 0
2507 9 32 2 0
2508 10 0 2 0
2509 10 1 2 0
2510 10 2 2 0
2511 10 3 2 0
2512 10 4 2 0
2513 10 5 2 0
2514 10 6 2 0
2515 10 7 2 0
2516 10 8 2 0
2517 10 9 2 0
2518 10 10 2 0
2519 10 11 2 0
2520 10 12 2 0
2521 10 13 2 0
2522 10 14 2 0
2523 10 15 2 0
2524 10 16 2 248
2525 10 17 2 248
2526 10 18 2 0
2527 10 19 2 0
2528 10 20 2 0
2529 10 21 2 0
2530 10 22 2 0
2531 10 23 2 468
2532 10 24 2 0
2533 10 25 2 0
2534 10 26 2 380
2535 10 27 2 0
2536 10 28 2 0
2537 10 29 2 0
2538 10 30 2 0
2539 10 31 2 0
2540 10 32 2 0
2541 11 0 2 0
2542 11 1 2 0
2543 11 2 2 0
2544 11 3 2 0
2545 11 4 2 0
2546 11 5 2 0
2547 11 6 2 0
2548 11 7 2 0
2549 11 8 2 0
2550 11 9 2 0
2551 11 10 2 0
2552 11 11 2 0
2553 11 12 2 0
2554 11 13 2 499
2555 11 14 2 0
2556 11 15 2 0
2557 11 16 2 248
2558 11 17 2 248
2559 11 18 2 0
2560 11 19 2 0
2561 11 20 2 0
2562 11 21 2 0
2563 11 22 2 0
2564 11 23 2 0
2565 11 24 2 0
2566 11 25 2 0
2567 11 26 2 0
2568 11 27 2 0
2569 11 28 2 0
2570 11 29 2 0
2571 11 30 2 0
2572 11 31 2 0
2573 11 32 2 0
2574 12 0 2 0
2575 12 1 2 0
2576 12 2 2 0
2577 12 3 2 0
2578 12 4 2 0
2579 12 5 2 0
2580 12 6 2 0
2581 12 7 2 0
2582 12 8 2 598
2583 12 9 2 0
2584 12 10 2 601
2585 12 11 2 0
2586 12 12 2 0
2587 12 13 2 499
2588 12 14 2 0
2589 12 15 2 0
2590 12 16 2 608
2591 12 17 2 0
2592 12 18 2 0
2593 12 19 2 0
2594 12 20 2 0
2595 12 21 2 0
2596 12 22 2 0
2597 12 23 2 0
2598 12 24 2 0
2599 12 25 2 0
2600 12 26 2 0
2601 12 27 2 0
2602 12 28 2 0
2603 12 29 2 0
2604 12 30 2 0
2605 12 31 2 0
2606 12 32 2 629
2607 13 0 2 0
2608 13 1 2 631
2609 13 2 2 631
2610 13 3 2 0
2611 13 4 2 0
2612 13 5 2 0
2613 13 6 2 0
2614 13 7 2 596
2615 13 8 2 0
2616 13 9 2 0
2617 13 10 2 0
2618 13 11 2 0
2619 13 12 2 0
2620 13 13 2 0
